user_id,artist_id,weight,username
470,295,1.79,Daniel Knauf
470,298,1.09,Daniel Knauf
470,300,1.56,Daniel Knauf
470,302,1.01,Daniel Knauf
470,306,1.43,Daniel Knauf
470,310,1.25,Daniel Knauf
470,318,1.14,Daniel Knauf
470,320,1.18,Daniel Knauf
470,325,1.44,Daniel Knauf
470,329,1.02,Daniel Knauf
470,333,1.52,Daniel Knauf
470,342,1.11,Daniel Knauf
470,344,1.65,Daniel Knauf
470,352,1.05,Daniel Knauf
470,461,1.44,Daniel Knauf
470,466,1.2,Daniel Knauf
470,523,1.02,Daniel Knauf
470,525,1.17,Daniel Knauf
470,526,1.12,Daniel Knauf
470,528,1.22,Daniel Knauf
470,544,1.19,Daniel Knauf
470,646,1.02,Daniel Knauf
470,686,1.4,Daniel Knauf
470,701,1.17,Daniel Knauf
470,704,1.11,Daniel Knauf
470,802,1.09,Daniel Knauf
470,889,1.51,Daniel Knauf
470,903,1.19,Daniel Knauf
470,908,1.3,Daniel Knauf
470,959,1.0,Daniel Knauf
470,1459,1.35,Daniel Knauf
470,1464,1.11,Daniel Knauf
470,1580,1.09,Daniel Knauf
470,2031,1.08,Daniel Knauf
470,3302,1.01,Daniel Knauf
470,3397,1.05,Daniel Knauf
471,154,1.13,Megan Morgan
471,157,1.04,Megan Morgan
471,163,1.57,Megan Morgan
471,197,1.06,Megan Morgan
471,198,1.02,Megan Morgan
471,199,1.03,Megan Morgan
471,212,1.63,Megan Morgan
471,227,5.0,Megan Morgan
471,230,1.0,Megan Morgan
471,267,1.05,Megan Morgan
471,331,1.13,Megan Morgan
471,429,1.12,Megan Morgan
471,440,1.3,Megan Morgan
471,475,1.03,Megan Morgan
471,562,1.61,Megan Morgan
471,580,1.02,Megan Morgan
471,599,1.36,Megan Morgan
471,605,1.02,Megan Morgan
471,610,1.11,Megan Morgan
471,707,1.05,Megan Morgan
471,709,1.07,Megan Morgan
471,718,1.12,Megan Morgan
471,733,1.17,Megan Morgan
471,735,1.17,Megan Morgan
471,857,1.07,Megan Morgan
471,863,1.24,Megan Morgan
471,868,1.04,Megan Morgan
471,949,1.02,Megan Morgan
471,959,1.2,Megan Morgan
471,1130,1.0,Megan Morgan
471,1239,2.15,Megan Morgan
471,1246,1.12,Megan Morgan
471,1254,1.01,Megan Morgan
471,1369,1.16,Megan Morgan
471,1412,1.08,Megan Morgan
471,1422,1.03,Megan Morgan
471,2343,1.03,Megan Morgan
471,2375,1.01,Megan Morgan
471,2475,1.03,Megan Morgan
471,2624,1.68,Megan Morgan
471,3065,1.03,Megan Morgan
471,3217,1.25,Megan Morgan
471,3531,1.02,Megan Morgan
471,4538,1.15,Megan Morgan
471,4543,1.1,Megan Morgan
471,5660,1.05,Megan Morgan
471,7264,1.26,Megan Morgan
471,7265,1.25,Megan Morgan
471,7266,1.02,Megan Morgan
471,7267,1.02,Megan Morgan
472,55,1.34,Maria Wilson
472,56,1.42,Maria Wilson
472,67,1.08,Maria Wilson
472,89,5.0,Maria Wilson
472,161,1.48,Maria Wilson
472,176,1.0,Maria Wilson
472,191,1.08,Maria Wilson
472,199,2.31,Maria Wilson
472,228,2.79,Maria Wilson
472,288,3.86,Maria Wilson
472,289,2.4,Maria Wilson
472,295,1.03,Maria Wilson
472,299,1.6,Maria Wilson
472,300,1.92,Maria Wilson
472,306,1.48,Maria Wilson
472,323,1.01,Maria Wilson
472,328,1.03,Maria Wilson
472,330,1.16,Maria Wilson
472,333,1.99,Maria Wilson
472,352,1.01,Maria Wilson
472,386,1.21,Maria Wilson
472,403,1.25,Maria Wilson
472,461,1.16,Maria Wilson
472,466,3.0,Maria Wilson
472,475,1.34,Maria Wilson
472,486,1.59,Maria Wilson
472,498,1.65,Maria Wilson
472,531,1.16,Maria Wilson
472,541,1.22,Maria Wilson
472,543,2.96,Maria Wilson
472,544,1.22,Maria Wilson
472,546,1.61,Maria Wilson
472,686,1.29,Maria Wilson
472,802,1.37,Maria Wilson
472,907,1.08,Maria Wilson
472,1032,1.18,Maria Wilson
472,1379,4.69,Maria Wilson
472,1400,3.27,Maria Wilson
472,1455,1.33,Maria Wilson
472,1456,1.69,Maria Wilson
472,1613,1.15,Maria Wilson
472,1672,1.57,Maria Wilson
472,2081,1.13,Maria Wilson
472,2085,1.49,Maria Wilson
472,2990,1.11,Maria Wilson
472,4463,1.02,Maria Wilson
472,4814,1.1,Maria Wilson
472,7268,1.36,Maria Wilson
472,7269,1.14,Maria Wilson
472,7270,1.05,Maria Wilson
473,89,1.82,Giovanni Moreno
473,288,1.77,Giovanni Moreno
473,289,2.08,Giovanni Moreno
473,292,1.23,Giovanni Moreno
473,295,1.47,Giovanni Moreno
473,298,1.58,Giovanni Moreno
473,300,1.52,Giovanni Moreno
473,311,1.85,Giovanni Moreno
473,316,5.0,Giovanni Moreno
473,318,1.09,Giovanni Moreno
473,362,1.38,Giovanni Moreno
473,430,1.34,Giovanni Moreno
473,523,1.0,Giovanni Moreno
473,525,3.27,Giovanni Moreno
473,542,1.32,Giovanni Moreno
473,697,2.18,Giovanni Moreno
473,903,1.0,Giovanni Moreno
473,991,1.18,Giovanni Moreno
473,1505,1.22,Giovanni Moreno
473,2392,1.12,Giovanni Moreno
473,2544,1.07,Giovanni Moreno
473,2980,1.1,Giovanni Moreno
473,3102,1.56,Giovanni Moreno
473,3110,1.76,Giovanni Moreno
473,3288,1.0,Giovanni Moreno
473,5035,1.36,Giovanni Moreno
473,5555,1.53,Giovanni Moreno
473,6454,1.2,Giovanni Moreno
473,7271,2.63,Giovanni Moreno
473,7272,2.43,Giovanni Moreno
473,7273,1.94,Giovanni Moreno
473,7274,1.85,Giovanni Moreno
473,7275,1.72,Giovanni Moreno
473,7276,1.6,Giovanni Moreno
473,7277,1.47,Giovanni Moreno
473,7278,1.47,Giovanni Moreno
473,7279,1.36,Giovanni Moreno
473,7280,1.29,Giovanni Moreno
473,7281,1.26,Giovanni Moreno
473,7282,1.21,Giovanni Moreno
473,7283,1.13,Giovanni Moreno
473,7284,1.13,Giovanni Moreno
473,7285,1.11,Giovanni Moreno
473,7286,1.05,Giovanni Moreno
473,7287,1.05,Giovanni Moreno
473,7288,1.05,Giovanni Moreno
473,7289,1.04,Giovanni Moreno
473,7290,1.04,Giovanni Moreno
473,7291,1.01,Giovanni Moreno
473,7292,1.0,Giovanni Moreno
474,7,1.15,Fannie Downes
474,39,1.2,Fannie Downes
474,67,1.02,Fannie Downes
474,70,1.02,Fannie Downes
474,72,5.0,Fannie Downes
474,190,1.21,Fannie Downes
474,289,2.09,Fannie Downes
474,295,1.02,Fannie Downes
474,328,1.08,Fannie Downes
474,377,1.01,Fannie Downes
474,407,1.01,Fannie Downes
474,907,1.0,Fannie Downes
474,968,1.01,Fannie Downes
474,1009,1.05,Fannie Downes
474,1099,1.27,Fannie Downes
474,1104,1.01,Fannie Downes
474,1306,1.01,Fannie Downes
474,1394,1.0,Fannie Downes
474,1401,1.24,Fannie Downes
474,2509,1.0,Fannie Downes
474,3288,1.01,Fannie Downes
474,4024,1.0,Fannie Downes
474,4725,1.01,Fannie Downes
474,4728,1.0,Fannie Downes
474,5074,1.01,Fannie Downes
474,7293,1.17,Fannie Downes
474,7294,1.07,Fannie Downes
474,7295,1.06,Fannie Downes
474,7296,1.05,Fannie Downes
474,7297,1.05,Fannie Downes
474,7298,1.04,Fannie Downes
474,7299,1.04,Fannie Downes
474,7300,1.03,Fannie Downes
474,7301,1.03,Fannie Downes
474,7302,1.02,Fannie Downes
474,7303,1.02,Fannie Downes
474,7304,1.02,Fannie Downes
474,7305,1.01,Fannie Downes
474,7306,1.01,Fannie Downes
474,7307,1.01,Fannie Downes
474,7308,1.01,Fannie Downes
474,7309,1.01,Fannie Downes
474,7310,1.01,Fannie Downes
474,7311,1.01,Fannie Downes
474,7312,1.01,Fannie Downes
474,7313,1.0,Fannie Downes
474,7314,1.0,Fannie Downes
474,7315,1.0,Fannie Downes
474,7316,1.0,Fannie Downes
474,7317,1.0,Fannie Downes
475,65,1.08,Emely Miller
475,182,1.09,Emely Miller
475,203,1.1,Emely Miller
475,204,1.11,Emely Miller
475,207,1.1,Emely Miller
475,212,1.01,Emely Miller
475,225,1.04,Emely Miller
475,227,1.56,Emely Miller
475,228,1.27,Emely Miller
475,229,3.6,Emely Miller
475,231,1.04,Emely Miller
475,355,1.0,Emely Miller
475,416,1.09,Emely Miller
475,421,1.13,Emely Miller
475,424,1.09,Emely Miller
475,439,1.27,Emely Miller
475,486,1.23,Emely Miller
475,488,1.7,Emely Miller
475,533,1.01,Emely Miller
475,705,1.08,Emely Miller
475,716,1.01,Emely Miller
475,969,1.0,Emely Miller
475,1048,5.0,Emely Miller
475,1090,1.05,Emely Miller
475,1151,1.32,Emely Miller
475,1239,1.37,Emely Miller
475,1375,1.19,Emely Miller
475,1376,1.2,Emely Miller
475,1390,1.0,Emely Miller
475,1470,1.07,Emely Miller
475,1511,1.17,Emely Miller
475,1515,1.45,Emely Miller
475,1517,1.02,Emely Miller
475,1518,1.26,Emely Miller
475,1652,1.18,Emely Miller
475,1934,1.01,Emely Miller
475,1988,1.02,Emely Miller
475,2130,1.27,Emely Miller
475,2524,1.63,Emely Miller
475,2612,1.07,Emely Miller
475,2614,1.27,Emely Miller
475,3255,1.2,Emely Miller
475,3400,1.14,Emely Miller
475,3617,1.0,Emely Miller
475,7318,1.18,Emely Miller
475,7319,1.12,Emely Miller
475,7320,1.08,Emely Miller
475,7321,1.07,Emely Miller
475,7322,1.04,Emely Miller
475,7323,1.0,Emely Miller
476,72,1.02,Helen Gadwah
476,88,3.21,Helen Gadwah
476,89,1.01,Helen Gadwah
476,154,1.33,Helen Gadwah
476,173,1.29,Helen Gadwah
476,190,3.02,Helen Gadwah
476,203,5.0,Helen Gadwah
476,207,1.76,Helen Gadwah
476,208,1.05,Helen Gadwah
476,209,1.03,Helen Gadwah
476,225,1.06,Helen Gadwah
476,227,1.13,Helen Gadwah
476,228,1.36,Helen Gadwah
476,229,1.13,Helen Gadwah
476,234,1.12,Helen Gadwah
476,238,1.24,Helen Gadwah
476,377,2.24,Helen Gadwah
476,424,1.16,Helen Gadwah
476,432,1.07,Helen Gadwah
476,460,1.09,Helen Gadwah
476,491,1.23,Helen Gadwah
476,533,1.66,Helen Gadwah
476,599,1.02,Helen Gadwah
476,620,1.03,Helen Gadwah
476,689,1.04,Helen Gadwah
476,857,1.13,Helen Gadwah
476,969,2.46,Helen Gadwah
476,1075,1.1,Helen Gadwah
476,1090,1.7,Helen Gadwah
476,1106,1.0,Helen Gadwah
476,1107,1.11,Helen Gadwah
476,1151,1.17,Helen Gadwah
476,1379,1.88,Helen Gadwah
476,1400,1.27,Helen Gadwah
476,1512,1.16,Helen Gadwah
476,2029,1.07,Helen Gadwah
476,2122,1.05,Helen Gadwah
476,2130,1.01,Helen Gadwah
476,2134,1.04,Helen Gadwah
476,2193,1.01,Helen Gadwah
476,2537,2.03,Helen Gadwah
476,2738,1.0,Helen Gadwah
476,5048,1.05,Helen Gadwah
476,5071,1.08,Helen Gadwah
476,5836,1.01,Helen Gadwah
476,6439,1.03,Helen Gadwah
476,7324,1.08,Helen Gadwah
476,7325,1.04,Helen Gadwah
476,7326,1.02,Helen Gadwah
476,7327,1.01,Helen Gadwah
477,55,1.88,William Rogers
477,67,1.9,William Rogers
477,71,1.05,William Rogers
477,89,1.36,William Rogers
477,157,1.04,William Rogers
477,161,1.5,William Rogers
477,180,1.09,William Rogers
477,209,1.06,William Rogers
477,257,1.25,William Rogers
477,265,1.01,William Rogers
477,285,1.18,William Rogers
477,288,1.72,William Rogers
477,289,5.0,William Rogers
477,292,3.27,William Rogers
477,295,1.08,William Rogers
477,298,1.08,William Rogers
477,299,1.12,William Rogers
477,300,1.52,William Rogers
477,302,1.16,William Rogers
477,306,1.24,William Rogers
477,314,1.01,William Rogers
477,317,1.1,William Rogers
477,320,1.01,William Rogers
477,328,1.16,William Rogers
477,329,1.03,William Rogers
477,331,1.12,William Rogers
477,333,1.01,William Rogers
477,340,1.07,William Rogers
477,349,1.07,William Rogers
477,378,1.11,William Rogers
477,461,1.02,William Rogers
477,466,1.3,William Rogers
477,475,1.04,William Rogers
477,518,1.24,William Rogers
477,523,1.02,William Rogers
477,525,1.09,William Rogers
477,526,1.17,William Rogers
477,532,1.08,William Rogers
477,689,1.02,William Rogers
477,701,2.16,William Rogers
477,889,1.11,William Rogers
477,903,1.82,William Rogers
477,1062,1.01,William Rogers
477,1098,1.12,William Rogers
477,1580,1.09,William Rogers
477,1688,1.08,William Rogers
477,1934,1.14,William Rogers
477,1990,1.25,William Rogers
477,2083,1.31,William Rogers
477,6448,1.0,William Rogers
478,230,2.78,Brent Jones
478,250,1.19,Brent Jones
478,366,3.69,Brent Jones
478,412,2.55,Brent Jones
478,424,1.05,Brent Jones
478,498,2.64,Brent Jones
478,706,1.02,Brent Jones
478,840,2.08,Brent Jones
478,932,2.04,Brent Jones
478,982,1.0,Brent Jones
478,1206,3.47,Brent Jones
478,1513,2.53,Brent Jones
478,1545,1.2,Brent Jones
478,1645,3.77,Brent Jones
478,1654,2.82,Brent Jones
478,1669,1.21,Brent Jones
478,1866,1.13,Brent Jones
478,1974,1.01,Brent Jones
478,2637,4.77,Brent Jones
478,3398,1.01,Brent Jones
478,3444,1.11,Brent Jones
478,4198,1.08,Brent Jones
478,4211,3.53,Brent Jones
478,4216,1.95,Brent Jones
478,4218,1.34,Brent Jones
478,4375,1.06,Brent Jones
478,4793,1.14,Brent Jones
478,4820,1.02,Brent Jones
478,4821,1.19,Brent Jones
478,4822,5.0,Brent Jones
478,4823,3.51,Brent Jones
478,4828,2.01,Brent Jones
478,4834,2.55,Brent Jones
478,4847,1.5,Brent Jones
478,5450,1.1,Brent Jones
478,5630,3.49,Brent Jones
478,5639,2.29,Brent Jones
478,6121,1.06,Brent Jones
478,7328,3.65,Brent Jones
478,7329,1.75,Brent Jones
478,7330,1.66,Brent Jones
478,7331,1.34,Brent Jones
478,7332,1.2,Brent Jones
478,7333,1.16,Brent Jones
478,7334,1.11,Brent Jones
478,7335,1.07,Brent Jones
478,7336,1.06,Brent Jones
478,7337,1.06,Brent Jones
478,7338,1.05,Brent Jones
478,7339,1.05,Brent Jones
479,55,1.03,Jane Cota
479,67,1.02,Jane Cota
479,89,1.15,Jane Cota
479,157,3.38,Jane Cota
479,241,1.03,Jane Cota
479,257,1.11,Jane Cota
479,285,1.68,Jane Cota
479,288,2.14,Jane Cota
479,289,2.86,Jane Cota
479,291,1.43,Jane Cota
479,292,5.0,Jane Cota
479,293,1.07,Jane Cota
479,294,1.06,Jane Cota
479,295,1.64,Jane Cota
479,299,1.34,Jane Cota
479,300,1.69,Jane Cota
479,301,2.05,Jane Cota
479,302,1.01,Jane Cota
479,306,1.19,Jane Cota
479,314,1.17,Jane Cota
479,318,1.0,Jane Cota
479,320,1.02,Jane Cota
479,329,1.47,Jane Cota
479,330,1.02,Jane Cota
479,331,1.11,Jane Cota
479,332,1.0,Jane Cota
479,333,1.02,Jane Cota
479,349,1.07,Jane Cota
479,352,1.01,Jane Cota
479,458,1.07,Jane Cota
479,461,1.11,Jane Cota
479,463,1.0,Jane Cota
479,466,1.0,Jane Cota
479,468,2.86,Jane Cota
479,475,1.74,Jane Cota
479,484,1.42,Jane Cota
479,486,1.58,Jane Cota
479,538,1.1,Jane Cota
479,540,1.22,Jane Cota
479,543,1.0,Jane Cota
479,544,1.01,Jane Cota
479,701,1.03,Jane Cota
479,907,1.01,Jane Cota
479,913,1.0,Jane Cota
479,1379,1.0,Jane Cota
479,1444,1.0,Jane Cota
479,2179,1.01,Jane Cota
479,2905,1.04,Jane Cota
479,3313,1.0,Jane Cota
479,7340,1.01,Jane Cota
480,51,2.89,Brandy Penrod
480,59,1.15,Brandy Penrod
480,72,5.0,Brandy Penrod
480,75,1.53,Brandy Penrod
480,82,1.14,Brandy Penrod
480,98,2.54,Brandy Penrod
480,99,1.04,Brandy Penrod
480,100,2.15,Brandy Penrod
480,159,3.52,Brandy Penrod
480,187,1.25,Brandy Penrod
480,193,2.15,Brandy Penrod
480,599,1.66,Brandy Penrod
480,852,3.15,Brandy Penrod
480,993,2.71,Brandy Penrod
480,997,4.48,Brandy Penrod
480,998,4.64,Brandy Penrod
480,999,1.79,Brandy Penrod
480,1001,1.98,Brandy Penrod
480,1004,2.51,Brandy Penrod
480,1006,1.45,Brandy Penrod
480,1013,4.72,Brandy Penrod
480,1014,2.93,Brandy Penrod
480,1017,2.35,Brandy Penrod
480,1018,2.2,Brandy Penrod
480,1019,1.41,Brandy Penrod
480,1027,2.9,Brandy Penrod
480,1073,2.16,Brandy Penrod
480,1878,1.91,Brandy Penrod
480,1886,3.28,Brandy Penrod
480,1890,1.59,Brandy Penrod
480,1891,2.22,Brandy Penrod
480,1895,1.19,Brandy Penrod
480,1897,1.8,Brandy Penrod
480,2488,1.7,Brandy Penrod
480,2936,3.79,Brandy Penrod
480,3768,3.05,Brandy Penrod
480,4123,1.59,Brandy Penrod
480,5254,1.04,Brandy Penrod
480,6064,1.17,Brandy Penrod
480,6158,1.01,Brandy Penrod
480,6241,1.18,Brandy Penrod
480,6732,1.58,Brandy Penrod
480,6784,1.42,Brandy Penrod
480,7341,2.59,Brandy Penrod
480,7342,1.8,Brandy Penrod
480,7343,1.6,Brandy Penrod
480,7344,1.1,Brandy Penrod
480,7345,1.09,Brandy Penrod
480,7346,1.01,Brandy Penrod
480,7347,1.0,Brandy Penrod
481,55,1.53,Cary Leyva
481,65,1.01,Cary Leyva
481,67,1.36,Cary Leyva
481,89,5.0,Cary Leyva
481,154,1.0,Cary Leyva
481,227,1.2,Cary Leyva
481,289,1.05,Cary Leyva
481,292,1.31,Cary Leyva
481,295,1.0,Cary Leyva
481,300,1.07,Cary Leyva
481,306,1.04,Cary Leyva
481,324,1.02,Cary Leyva
481,423,1.04,Cary Leyva
481,425,1.11,Cary Leyva
481,498,1.11,Cary Leyva
481,525,1.01,Cary Leyva
481,526,1.15,Cary Leyva
481,528,1.04,Cary Leyva
481,532,1.14,Cary Leyva
481,548,1.32,Cary Leyva
481,599,1.12,Cary Leyva
481,679,1.02,Cary Leyva
481,680,1.12,Cary Leyva
481,689,1.54,Cary Leyva
481,690,1.37,Cary Leyva
481,703,1.07,Cary Leyva
481,704,1.05,Cary Leyva
481,757,1.15,Cary Leyva
481,889,1.05,Cary Leyva
481,898,1.07,Cary Leyva
481,961,1.04,Cary Leyva
481,972,1.49,Cary Leyva
481,1001,1.02,Cary Leyva
481,1034,1.16,Cary Leyva
481,1037,1.04,Cary Leyva
481,1090,1.02,Cary Leyva
481,1098,1.71,Cary Leyva
481,1243,1.01,Cary Leyva
481,1609,1.41,Cary Leyva
481,1767,1.09,Cary Leyva
481,1807,1.03,Cary Leyva
481,1983,1.02,Cary Leyva
481,2094,1.1,Cary Leyva
481,2521,1.04,Cary Leyva
481,2988,1.01,Cary Leyva
481,3200,1.21,Cary Leyva
481,3739,1.12,Cary Leyva
481,7348,1.48,Cary Leyva
481,7349,1.21,Cary Leyva
481,7350,1.0,Cary Leyva
482,56,1.21,Jeff Hoover
482,67,1.94,Jeff Hoover
482,89,2.61,Jeff Hoover
482,157,1.07,Jeff Hoover
482,173,3.72,Jeff Hoover
482,182,1.0,Jeff Hoover
482,190,1.08,Jeff Hoover
482,225,1.5,Jeff Hoover
482,227,1.4,Jeff Hoover
482,228,1.29,Jeff Hoover
482,229,1.76,Jeff Hoover
482,295,1.01,Jeff Hoover
482,300,1.96,Jeff Hoover
482,306,1.03,Jeff Hoover
482,378,1.23,Jeff Hoover
482,412,1.28,Jeff Hoover
482,439,1.15,Jeff Hoover
482,486,1.65,Jeff Hoover
482,498,1.4,Jeff Hoover
482,526,1.5,Jeff Hoover
482,615,5.0,Jeff Hoover
482,679,1.05,Jeff Hoover
482,689,1.1,Jeff Hoover
482,716,1.01,Jeff Hoover
482,1104,1.27,Jeff Hoover
482,1106,1.86,Jeff Hoover
482,1126,1.09,Jeff Hoover
482,1242,1.05,Jeff Hoover
482,1243,1.0,Jeff Hoover
482,1246,1.09,Jeff Hoover
482,1377,1.26,Jeff Hoover
482,1390,1.05,Jeff Hoover
482,1400,1.0,Jeff Hoover
482,1406,1.2,Jeff Hoover
482,1416,1.57,Jeff Hoover
482,1464,1.18,Jeff Hoover
482,1492,1.01,Jeff Hoover
482,1771,1.21,Jeff Hoover
482,1782,1.01,Jeff Hoover
482,2176,2.06,Jeff Hoover
482,2607,1.11,Jeff Hoover
482,2632,1.03,Jeff Hoover
482,2638,1.32,Jeff Hoover
482,3186,1.01,Jeff Hoover
482,7324,1.43,Jeff Hoover
482,7351,1.75,Jeff Hoover
482,7352,1.38,Jeff Hoover
482,7353,1.37,Jeff Hoover
482,7354,1.09,Jeff Hoover
482,7355,1.05,Jeff Hoover
484,7,3.71,Peter Stuart
484,52,1.29,Peter Stuart
484,67,1.66,Peter Stuart
484,72,5.0,Peter Stuart
484,151,1.28,Peter Stuart
484,173,1.34,Peter Stuart
484,176,1.19,Peter Stuart
484,190,2.88,Peter Stuart
484,192,1.16,Peter Stuart
484,198,1.57,Peter Stuart
484,199,1.41,Peter Stuart
484,220,1.71,Peter Stuart
484,407,1.9,Peter Stuart
484,480,1.13,Peter Stuart
484,603,1.18,Peter Stuart
484,732,1.18,Peter Stuart
484,959,1.02,Peter Stuart
484,972,1.89,Peter Stuart
484,1104,4.39,Peter Stuart
484,1106,1.64,Peter Stuart
484,1127,1.46,Peter Stuart
484,1784,1.0,Peter Stuart
484,1788,1.43,Peter Stuart
484,1796,2.9,Peter Stuart
484,2193,1.15,Peter Stuart
484,2681,1.12,Peter Stuart
484,2738,1.43,Peter Stuart
484,2743,1.11,Peter Stuart
484,2747,1.82,Peter Stuart
484,2818,1.23,Peter Stuart
484,3047,1.31,Peter Stuart
484,3056,1.31,Peter Stuart
484,3057,1.7,Peter Stuart
484,3827,2.76,Peter Stuart
484,3830,1.46,Peter Stuart
484,4297,2.47,Peter Stuart
484,6245,4.0,Peter Stuart
484,6265,2.33,Peter Stuart
484,7362,1.89,Peter Stuart
484,7363,1.78,Peter Stuart
484,7364,1.71,Peter Stuart
484,7365,1.47,Peter Stuart
484,7366,1.39,Peter Stuart
484,7367,1.23,Peter Stuart
484,7368,1.22,Peter Stuart
484,7369,1.14,Peter Stuart
484,7370,1.07,Peter Stuart
484,7371,1.03,Peter Stuart
484,7372,1.02,Peter Stuart
484,7373,1.01,Peter Stuart
485,154,3.04,Gus Ohlsen
485,166,1.07,Gus Ohlsen
485,205,1.12,Gus Ohlsen
485,220,1.22,Gus Ohlsen
485,226,1.15,Gus Ohlsen
485,234,3.16,Gus Ohlsen
485,418,1.71,Gus Ohlsen
485,610,2.25,Gus Ohlsen
485,614,3.04,Gus Ohlsen
485,755,1.05,Gus Ohlsen
485,854,1.79,Gus Ohlsen
485,860,1.02,Gus Ohlsen
485,879,1.17,Gus Ohlsen
485,882,1.27,Gus Ohlsen
485,949,1.05,Gus Ohlsen
485,959,3.67,Gus Ohlsen
485,964,1.27,Gus Ohlsen
485,977,2.3,Gus Ohlsen
485,1274,1.25,Gus Ohlsen
485,1418,5.0,Gus Ohlsen
485,1423,1.86,Gus Ohlsen
485,1426,1.59,Gus Ohlsen
485,1491,1.25,Gus Ohlsen
485,1504,3.26,Gus Ohlsen
485,2473,2.69,Gus Ohlsen
485,2493,2.3,Gus Ohlsen
485,2542,1.39,Gus Ohlsen
485,2585,1.17,Gus Ohlsen
485,3364,2.01,Gus Ohlsen
485,3447,1.05,Gus Ohlsen
485,4092,1.49,Gus Ohlsen
485,5423,4.78,Gus Ohlsen
485,6048,1.98,Gus Ohlsen
485,6724,2.74,Gus Ohlsen
485,7374,4.26,Gus Ohlsen
485,7375,3.97,Gus Ohlsen
485,7376,3.43,Gus Ohlsen
485,7377,2.74,Gus Ohlsen
485,7378,2.15,Gus Ohlsen
485,7379,2.01,Gus Ohlsen
485,7380,1.69,Gus Ohlsen
485,7381,1.61,Gus Ohlsen
485,7382,1.27,Gus Ohlsen
485,7383,1.22,Gus Ohlsen
485,7384,1.12,Gus Ohlsen
485,7385,1.12,Gus Ohlsen
485,7386,1.12,Gus Ohlsen
485,7387,1.05,Gus Ohlsen
485,7388,1.02,Gus Ohlsen
485,7389,1.0,Gus Ohlsen
486,55,1.04,Ronald Hinson
486,67,1.07,Ronald Hinson
486,89,1.24,Ronald Hinson
486,157,5.0,Ronald Hinson
486,234,1.02,Ronald Hinson
486,251,1.0,Ronald Hinson
486,257,1.05,Ronald Hinson
486,258,1.01,Ronald Hinson
486,265,1.02,Ronald Hinson
486,285,1.04,Ronald Hinson
486,288,1.09,Ronald Hinson
486,289,2.73,Ronald Hinson
486,291,1.01,Ronald Hinson
486,292,3.33,Ronald Hinson
486,294,1.0,Ronald Hinson
486,295,1.03,Ronald Hinson
486,299,1.24,Ronald Hinson
486,300,1.34,Ronald Hinson
486,302,1.02,Ronald Hinson
486,306,1.04,Ronald Hinson
486,333,1.01,Ronald Hinson
486,346,1.01,Ronald Hinson
486,349,1.01,Ronald Hinson
486,352,1.01,Ronald Hinson
486,475,1.01,Ronald Hinson
486,523,1.02,Ronald Hinson
486,528,1.0,Ronald Hinson
486,543,1.0,Ronald Hinson
486,701,3.25,Ronald Hinson
486,2182,1.25,Ronald Hinson
486,4767,1.01,Ronald Hinson
486,7390,1.02,Ronald Hinson
487,89,1.03,Susan Bunton
487,257,1.0,Susan Bunton
487,265,1.04,Susan Bunton
487,293,1.01,Susan Bunton
487,298,1.1,Susan Bunton
487,300,1.13,Susan Bunton
487,318,1.0,Susan Bunton
487,321,1.17,Susan Bunton
487,326,1.0,Susan Bunton
487,333,1.18,Susan Bunton
487,344,1.44,Susan Bunton
487,360,1.04,Susan Bunton
487,386,1.0,Susan Bunton
487,456,1.0,Susan Bunton
487,461,5.0,Susan Bunton
487,463,1.01,Susan Bunton
487,466,1.04,Susan Bunton
487,471,1.0,Susan Bunton
487,498,1.06,Susan Bunton
487,540,1.03,Susan Bunton
487,681,1.28,Susan Bunton
487,793,3.38,Susan Bunton
487,1239,1.03,Susan Bunton
487,1242,1.01,Susan Bunton
487,1243,1.01,Susan Bunton
487,1244,1.02,Susan Bunton
487,1246,1.03,Susan Bunton
487,1453,1.09,Susan Bunton
487,1458,1.01,Susan Bunton
487,1459,1.2,Susan Bunton
487,1590,1.04,Susan Bunton
487,1684,1.43,Susan Bunton
487,2176,1.0,Susan Bunton
487,2439,1.01,Susan Bunton
487,3489,1.08,Susan Bunton
487,3754,1.06,Susan Bunton
487,5767,1.02,Susan Bunton
487,7391,1.32,Susan Bunton
487,7392,1.3,Susan Bunton
487,7393,1.14,Susan Bunton
487,7394,1.08,Susan Bunton
487,7395,1.08,Susan Bunton
487,7396,1.06,Susan Bunton
487,7397,1.05,Susan Bunton
487,7398,1.03,Susan Bunton
487,7399,1.03,Susan Bunton
487,7400,1.02,Susan Bunton
487,7401,1.01,Susan Bunton
487,7402,1.0,Susan Bunton
487,7403,1.0,Susan Bunton
488,51,2.11,Donald Turrie
488,154,4.67,Donald Turrie
488,190,2.86,Donald Turrie
488,206,4.2,Donald Turrie
488,207,3.32,Donald Turrie
488,225,2.22,Donald Turrie
488,226,3.47,Donald Turrie
488,227,3.83,Donald Turrie
488,229,3.17,Donald Turrie
488,245,2.15,Donald Turrie
488,250,3.21,Donald Turrie
488,418,4.51,Donald Turrie
488,424,2.48,Donald Turrie
488,425,3.28,Donald Turrie
488,436,3.32,Donald Turrie
488,454,1.49,Donald Turrie
488,511,1.77,Donald Turrie
488,614,1.05,Donald Turrie
488,716,2.64,Donald Turrie
488,730,1.16,Donald Turrie
488,735,1.44,Donald Turrie
